time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-08-02 13:26:10.023 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221718028288,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20812272,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:27:10.027 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221718245376,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20812272,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:28:10.034 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221715349504,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20812272,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:29:10.040 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221714911232,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,21860848,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:30:10.049 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221730349056,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,21860848,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:31:10.056 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221730328576,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,21860848,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:32:10.062 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221731061760,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,21860848,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:33:10.070 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221727858688,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,21860848,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:34:10.078 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221728583680,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,22909424,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:35:10.086 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221740785664,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,22909424,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:36:10.096 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221739929600,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,22909424,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:37:10.106 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221739614208,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,22909424,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:38:10.114 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221735165952,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,22909424,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:39:10.117 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221732741120,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,23958000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:40:10.124 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221736726528,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,23958000,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:41:10.133 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221736075264,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,23958000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:42:10.142 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221736255488,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,23958000,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:43:10.147 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221735350272,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,25006576,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:44:10.156 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221734338560,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,25006576,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:45:10.161 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221735026688,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,25006576,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:46:10.169 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221734543360,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,25006576,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:47:10.173 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221734477824,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26055152,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:48:10.181 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221734383616,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26055152,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:49:10.185 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221732212736,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26055152,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:50:10.193 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221732179968,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26055152,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:51:10.203 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221732175872,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26055152,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:52:10.211 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221712351232,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26055152,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:53:10.219 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221712351232,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27103728,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:54:10.227 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221721022464,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27103728,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:55:10.235 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221718142976,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27103728,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:56:10.245 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221716537344,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27103728,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:57:10.253 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221712109568,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28152304,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:58:10.259 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221710381056,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28152304,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 13:59:10.267 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221707005952,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28152304,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:00:10.277 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221707005952,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28152304,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:01:10.288 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221707071488,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29200880,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:02:10.292 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221706989568,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29200880,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:03:10.300 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221707104256,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29200880,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:04:10.309 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221707067392,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29200880,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:05:10.313 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221706907648,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30249456,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:06:10.317 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221706784768,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30249456,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:07:10.325 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221705277440,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30249456,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:08:10.330 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221691715584,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30249456,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
